id,sensorid,time,topic,value,location,coordinates
211,QMUL-WS-02,2022/7/28 15:53,/QMUL/CSEE/B312/H2,0.02,GO,"51o31.41'N,00o02.50'W"
212,QMUL-WS-02,2022/7/28 15:53,/QMUL/CSEE/B312/C4H5OH,0.07,GO,"51o31.41'N,00o02.50'W"
213,QMUL-WS-02,2022/7/28 15:53,/QMUL/CSEE/B312/CH4,0.08,GO,"51o31.41'N,00o02.50'W"
214,QMUL-WS-02,2022/7/28 15:53,/QMUL/CSEE/B312/NH3,0.07,GO,"51o31.41'N,00o02.50'W"
215,QMUL-WS-02,2022/7/28 15:53,/QMUL/CSEE/B312/C4H10,21.27,GO,"51o31.41'N,00o02.50'W"
216,QMUL-WS-02,2022/7/28 15:53,/QMUL/CSEE/B312/CO,0.39,GO,"51o31.41'N,00o02.50'W"
217,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/C4H5OH,0.07,GO,"51o31.41'N,00o02.50'W"
218,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/H2,0.02,GO,"51o31.41'N,00o02.50'W"
219,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/CH4,0.08,GO,"51o31.41'N,00o02.50'W"
220,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/C4H10,21.27,GO,"51o31.41'N,00o02.50'W"
221,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/C3H8,18.1,GO,"51o31.41'N,00o02.50'W"
222,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/NH3,0.07,GO,"51o31.41'N,00o02.50'W"
223,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/CO,0.39,GO,"51o31.41'N,00o02.50'W"
224,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/NO2,0.58,GO,"51o31.41'N,00o02.50'W"
225,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
226,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/NH3,0.07,GO,"51o31.41'N,00o02.50'W"
227,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/NO2,0.59,GO,"51o31.41'N,00o02.50'W"
228,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
229,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/C4H10,20.27,GO,"51o31.41'N,00o02.50'W"
230,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
231,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/C3H8,17.1,GO,"51o31.41'N,00o02.50'W"
232,QMUL-WS-02,2022/7/28 15:54,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
233,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
234,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
235,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/C3H8,16.14,GO,"51o31.41'N,00o02.50'W"
236,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/NO2,0.61,GO,"51o31.41'N,00o02.50'W"
237,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/C4H10,19.3,GO,"51o31.41'N,00o02.50'W"
238,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
239,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
240,QMUL-WS-02,2022/7/28 15:55,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
241,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
242,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
243,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/NO2,0.61,GO,"51o31.41'N,00o02.50'W"
244,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/C3H8,15.21,GO,"51o31.41'N,00o02.50'W"
245,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/C4H10,18.35,GO,"51o31.41'N,00o02.50'W"
246,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
247,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
248,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
249,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
250,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/NO2,0.61,GO,"51o31.41'N,00o02.50'W"
251,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
252,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
253,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
254,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
255,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
256,QMUL-WS-02,2022/7/28 15:56,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
257,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
258,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/NO2,0.61,GO,"51o31.41'N,00o02.50'W"
259,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
260,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/C3H8,12.64,GO,"51o31.41'N,00o02.50'W"
261,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/C4H10,15.68,GO,"51o31.41'N,00o02.50'W"
262,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
263,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
264,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
265,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
266,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
267,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
268,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
269,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
270,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/NO2,0.61,GO,"51o31.41'N,00o02.50'W"
271,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
272,QMUL-WS-02,2022/7/28 15:57,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
273,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
274,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
275,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
276,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
277,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
278,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/NO2,0.61,GO,"51o31.41'N,00o02.50'W"
279,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
280,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
281,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
282,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
283,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/NO2,0.62,GO,"51o31.41'N,00o02.50'W"
284,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/C3H8,12.64,GO,"51o31.41'N,00o02.50'W"
285,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/C4H10,15.68,GO,"51o31.41'N,00o02.50'W"
286,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
287,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
288,QMUL-WS-02,2022/7/28 15:58,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
289,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
290,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
291,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/NO2,0.63,GO,"51o31.41'N,00o02.50'W"
292,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/C3H8,11.84,GO,"51o31.41'N,00o02.50'W"
293,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
294,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
295,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/C4H10,14.84,GO,"51o31.41'N,00o02.50'W"
296,QMUL-WS-02,2022/7/28 15:59,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
297,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/NH3,0.15,GI,"51o31.40'N,00o02.49'W"
298,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/CO,1,GI,"51o31.40'N,00o02.49'W"
299,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/C3H8,56.56,GI,"51o31.40'N,00o02.49'W"
300,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/CH4,2.68,GI,"51o31.40'N,00o02.49'W"
301,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/NO2,0.34,GI,"51o31.40'N,00o02.49'W"
302,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/C4H10,55.97,GI,"51o31.40'N,00o02.49'W"
303,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/H2,0.08,GI,"51o31.40'N,00o02.49'W"
304,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/C4H5OH,0.23,GI,"51o31.40'N,00o02.49'W"
305,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/NH3,0.18,GI,"51o31.40'N,00o02.49'W"
306,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/CO,0.79,GI,"51o31.40'N,00o02.49'W"
307,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/NO2,0.34,GI,"51o31.40'N,00o02.49'W"
308,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/C3H8,77.93,GI,"51o31.40'N,00o02.49'W"
309,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/C4H10,73.47,GI,"51o31.40'N,00o02.49'W"
310,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/CH4,1.1,GI,"51o31.40'N,00o02.49'W"
311,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/H2,0.05,GI,"51o31.40'N,00o02.49'W"
312,QMUL-WS-02,2022/7/28 16:05,/QMUL/CSEE/B312/C4H5OH,0.17,GI,"51o31.40'N,00o02.49'W"
313,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
314,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/CO,0.74,GI,"51o31.40'N,00o02.49'W"
315,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/NO2,0.36,GI,"51o31.40'N,00o02.49'W"
316,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/C3H8,86.09,GI,"51o31.40'N,00o02.49'W"
317,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/C4H10,79.96,GI,"51o31.40'N,00o02.49'W"
318,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/CH4,0.85,GI,"51o31.40'N,00o02.49'W"
319,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/H2,0.05,GI,"51o31.40'N,00o02.49'W"
320,QMUL-WS-02,2022/7/28 16:06,/QMUL/CSEE/B312/C4H5OH,0.15,GI,"51o31.40'N,00o02.49'W"
321,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/NH3,0.2,GI,"51o31.40'N,00o02.49'W"
322,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/C3H8,91.83,GI,"51o31.40'N,00o02.49'W"
323,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/NO2,0.37,GI,"51o31.40'N,00o02.49'W"
324,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/C4H5OH,0.15,GI,"51o31.40'N,00o02.49'W"
325,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/H2,0.05,GI,"51o31.40'N,00o02.49'W"
326,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/C4H10,84.47,GI,"51o31.40'N,00o02.49'W"
327,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/CO,0.74,GI,"51o31.40'N,00o02.49'W"
328,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/CH4,0.85,GI,"51o31.40'N,00o02.49'W"
329,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/NH3,0.2,GI,"51o31.40'N,00o02.49'W"
330,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/CO,0.68,GI,"51o31.40'N,00o02.49'W"
331,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/NO2,0.39,GI,"51o31.40'N,00o02.49'W"
332,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/C3H8,91.83,GI,"51o31.40'N,00o02.49'W"
333,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/C4H10,84.47,GI,"51o31.40'N,00o02.49'W"
334,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/CH4,0.65,GI,"51o31.40'N,00o02.49'W"
335,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
336,QMUL-WS-02,2022/7/28 16:07,/QMUL/CSEE/B312/C4H5OH,0.14,GI,"51o31.40'N,00o02.49'W"
337,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/NH3,0.2,GI,"51o31.40'N,00o02.49'W"
338,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/CO,0.68,GI,"51o31.40'N,00o02.49'W"
339,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/NO2,0.4,GI,"51o31.40'N,00o02.49'W"
340,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/C4H10,84.47,GI,"51o31.40'N,00o02.49'W"
341,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/CH4,0.65,GI,"51o31.40'N,00o02.49'W"
342,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/C4H5OH,0.14,GI,"51o31.40'N,00o02.49'W"
343,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/C3H8,91.83,GI,"51o31.40'N,00o02.49'W"
344,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
345,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
346,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
347,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/C4H10,82.19,GI,"51o31.40'N,00o02.49'W"
348,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
349,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/C3H8,88.93,GI,"51o31.40'N,00o02.49'W"
350,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/NO2,0.41,GI,"51o31.40'N,00o02.49'W"
351,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
352,QMUL-WS-02,2022/7/28 16:08,/QMUL/CSEE/B312/NH3,0.2,GI,"51o31.40'N,00o02.49'W"
353,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
354,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/NH3,0.2,GI,"51o31.40'N,00o02.49'W"
355,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/NO2,0.41,GI,"51o31.40'N,00o02.49'W"
356,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/C3H8,88.93,GI,"51o31.40'N,00o02.49'W"
357,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
358,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
359,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/C4H10,82.19,GI,"51o31.40'N,00o02.49'W"
360,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
361,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
362,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
363,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/NO2,0.42,GI,"51o31.40'N,00o02.49'W"
364,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/C3H8,86.09,GI,"51o31.40'N,00o02.49'W"
365,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
366,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/C4H10,79.96,GI,"51o31.40'N,00o02.49'W"
367,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
368,QMUL-WS-02,2022/7/28 16:09,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
369,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
370,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
371,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/NO2,0.42,GI,"51o31.40'N,00o02.49'W"
372,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/C3H8,86.09,GI,"51o31.40'N,00o02.49'W"
373,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
374,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/C4H10,79.96,GI,"51o31.40'N,00o02.49'W"
375,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
376,QMUL-WS-02,2022/7/28 16:10,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
377,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
378,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
379,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/C4H10,77.76,GI,"51o31.40'N,00o02.49'W"
380,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/C3H8,83.31,GI,"51o31.40'N,00o02.49'W"
381,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/NO2,0.43,GI,"51o31.40'N,00o02.49'W"
382,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
383,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
384,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
385,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
386,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
387,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/C3H8,83.31,GI,"51o31.40'N,00o02.49'W"
388,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/C4H10,77.76,GI,"51o31.40'N,00o02.49'W"
389,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/NO2,0.43,GI,"51o31.40'N,00o02.49'W"
390,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
391,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
392,QMUL-WS-02,2022/7/28 16:11,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
393,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
394,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
395,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/C3H8,83.31,GI,"51o31.40'N,00o02.49'W"
396,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/NO2,0.43,GI,"51o31.40'N,00o02.49'W"
397,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/C4H10,77.76,GI,"51o31.40'N,00o02.49'W"
398,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
399,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
400,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
401,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
402,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
403,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/NO2,0.43,GI,"51o31.40'N,00o02.49'W"
404,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/C3H8,83.31,GI,"51o31.40'N,00o02.49'W"
405,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/C4H10,77.76,GI,"51o31.40'N,00o02.49'W"
406,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
407,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
408,QMUL-WS-02,2022/7/28 16:12,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
409,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
410,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
411,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/C4H5OH,0.13,GI,"51o31.40'N,00o02.49'W"
412,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/NO2,0.44,GI,"51o31.40'N,00o02.49'W"
413,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/H2,0.04,GI,"51o31.40'N,00o02.49'W"
414,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/CH4,0.49,GI,"51o31.40'N,00o02.49'W"
415,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/C3H8,80.59,GI,"51o31.40'N,00o02.49'W"
416,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/C4H10,75.6,GI,"51o31.40'N,00o02.49'W"
417,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/NH3,0.19,GI,"51o31.40'N,00o02.49'W"
418,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/CO,0.63,GI,"51o31.40'N,00o02.49'W"
419,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/C4H10,75.6,GI,"51o31.40'N,00o02.49'W"
420,QMUL-WS-02,2022/7/28 16:13,/QMUL/CSEE/B312/NO2,0.44,GI,"51o31.40'N,00o02.49'W"
